,stationid,tempc,feelsc,windspeed_kph,winddir_deg,pressure_mb,precip_mm,humidity,visibility_km,cloud,weather_code,extra_weather_text,uvindex,isday,updatedon,lat,lon
10477,12994326,17,17.0,30.6,179.6,1014.4,0.6,69.9,10.0,58.9,1240.0,Light rain shower,4.0,1.0,2022-02-05 15:00,-37.9700012207031,-61.3699989318848
10478,12994659,-45,-53.88,0.0,0.0,1007.5,0.0,57.0,1.6,25.0,1222.0,Patchy heavy snow,1.0,0.0,2022-02-05 15:00,67.5699996948242,-139.820007324219
10479,12994992,-14.8,-21.2,10.4,292.3,1025.6,0.0,58.4,10.0,38.5,1003.0,Partly cloudy,1.0,0.0,2022-02-05 15:00,46.060001373291,122.080001831055
10480,12995325,9,8.5,11.2,100.0,1021.0,0.0,50.0,10.0,50.0,1003.0,Partly cloudy,1.0,0.0,2022-02-05 15:00,29.0300006866455,106.639999389648
10481,12995658,8,6.85,6.8,280.0,1027.1,0.0,61.0,10.0,25.0,1003.0,Partly cloudy,3.0,1.0,2022-02-05 15:00,46.1699981689453,3.40000009536743
10482,12995991,10.6,10.0,6.5,349.1,1016.0,0.0,82.3,10.0,6.5,1000.0,Clear,1.0,0.0,2022-02-05 15:00,30.3299999237061,76.3899993896484
10483,12996324,17.9,17.9,2.5,5.2,1014.5,0.0,31.4,10.0,0.0,1000.0,Clear,1.0,0.0,2022-02-05 15:00,22.6299991607666,86.3300018310547
10484,12996657,14,13.35,24.1,280.0,1019.0,0.0,88.0,10.0,50.0,1003.0,Partly cloudy,5.0,1.0,2022-02-05 15:00,38.7000007629395,13.1800003051758
10485,12996990,22.1,24.6,6.5,70.3,1011.5,0.0,84.8,10.0,24.3,1000.0,Clear,1.0,0.0,2022-02-05 15:00,7.0,125.080001831055
10486,12997323,-14.8,-20.6,9.0,182.1,1014.3,0.0,99.9,0.0,75.1,1147.0,Freezing fog,1.0,0.0,2022-02-05 15:00,52.3199996948242,36.2999992370605
10487,12997656,-5.9,-12.3,18.0,250.8,1030.1,0.0,73.1,10.0,100.0,1009.0,Overcast,1.0,0.0,2022-02-05 15:00,55.6300010681152,95.4700012207031
10488,12997989,-21,-21.0,4.0,10.0,1033.9,0.0,84.0,0.8,0.0,1147.0,Freezing fog,1.0,0.0,2022-02-05 15:00,53.7200012207031,91.4300003051758
10489,12998322,1.6,-2.82,19.1,30.0,1030.1,0.0,49.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,32.6500015258789,-85.379997253418
10490,12998655,-0.6,-5.63,20.2,30.0,1031.2,0.0,49.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,34.7099990844727,-85.2900009155273
10491,12998988,-14,-20.07,11.2,170.0,1028.1,0.0,78.0,16.0,75.0,1003.0,Partly cloudy,2.0,1.0,2022-02-05 15:00,42.5099983215332,-90.6800003051758
10492,12999321,-16,-24.18,24.1,160.0,1026.4,0.0,78.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,42.3199996948242,-92.1900024414063
10493,12999654,-12.8,-15.62,9.0,230.0,1030.1,0.0,72.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,42.2200012207031,-88.2399978637695
10494,12999987,-15,-20.32,0.0,187.8,1032.5,0.0,79.0,16.0,100.0,1009.0,Overcast,1.0,1.0,2022-02-05 15:00,42.1100006103516,-89.9800033569336
10495,13000320,-8,-13.24,6.8,230.0,1030.8,0.0,79.0,6.4,75.0,1213.0,Light snow,1.0,1.0,2022-02-05 15:00,41.2400016784668,-85.8499984741211
10496,13000653,-12.2,-17.03,6.8,250.0,1033.5,0.0,73.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,39.9599990844727,-86.0100021362305
10497,13000986,-10,-14.89,0.0,0.0,1033.9,0.0,70.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,38.939998626709,-84.3899993896484
10498,13001319,-11.2,-15.9,7.9,271.7,1035.5,0.0,97.4,0.0,87.7,1147.0,Freezing fog,1.0,1.0,2022-02-05 15:00,38.4199981689453,-83.7300033569336
10499,13001652,-9.5,-9.5,9.0,170.0,1028.8,0.0,85.0,16.0,50.0,1003.0,Partly cloudy,1.0,1.0,2022-02-05 15:00,43.4700012207031,-85.9400024414063
10500,13001985,-15,-25.29,24.1,150.0,1020.3,0.0,65.0,16.0,50.0,1003.0,Partly cloudy,1.0,1.0,2022-02-05 15:00,44.4599990844727,-93.9199981689453
10501,13002318,-11.7,-16.11,9.0,280.0,1016.9,0.0,66.0,6.4,100.0,1030.0,Mist,1.0,1.0,2022-02-05 15:00,44.310001373291,-71.7699966430664
10502,13002651,-10.6,-16.26,11.2,240.0,1031.5,0.0,80.0,4.8,100.0,1030.0,Mist,1.0,1.0,2022-02-05 15:00,40.9500007629395,-83.379997253418
10503,13002984,-10.6,-16.13,13.0,220.0,1031.2,0.0,77.0,14.0,50.0,1003.0,Partly cloudy,1.0,1.0,2022-02-05 15:00,40.8699989318848,-83.9100036621094
10504,13003317,-10,-14.45,11.2,320.0,1032.2,0.0,73.0,14.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,39.439998626709,-84.3600006103516
10505,13003650,1.5,-3.06,6.8,300.0,1029.1,0.0,42.0,16.0,50.0,1003.0,Partly cloudy,2.0,1.0,2022-02-05 15:00,37.3499984741211,-78.8499984741211
10506,13003983,-15.6,-23.14,6.8,180.0,1023.4,0.0,80.0,1.6,60.0,1213.0,Light snow,1.0,1.0,2022-02-05 15:00,46.5499992370605,-90.9199981689453
10507,13004316,-15.6,-20.45,11.2,220.0,1029.1,0.0,76.0,16.0,25.0,1003.0,Partly cloudy,1.0,1.0,2022-02-05 15:00,44.6199989318848,-88.7300033569336
10508,13004649,-12.2,-14.95,0.0,0.0,1032.2,0.0,66.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,42.5,-88.3300018310547
10509,13004982,-10,-14.6,19.1,310.0,1031.2,0.0,67.0,24.0,50.0,1003.0,Partly cloudy,1.0,1.0,2022-02-05 15:00,42.7900009155273,-78.8199996948242
10510,13005315,36.8,38.0,15.5,128.1,1010.5,0.0,29.4,10.0,9.1,1000.0,Sunny,9.0,1.0,2022-02-05 15:00,-9.38000011444092,-37.25
10511,13005648,31.2,34.8,5.8,10.3,1010.6,1.4,56.5,9.0,87.0,1063.0,Patchy rain possible,7.0,1.0,2022-02-05 15:00,-12.0200004577637,-48.5299987792969
10512,13005981,27,30.2,4.7,27.4,1013.1,0.0,79.6,10.0,63.4,1006.0,Cloudy,6.0,1.0,2022-02-05 15:00,-19.5200004577637,-42.6300010681152
10513,13006314,-34,-41.22,6.8,120.0,1019.3,0.0,74.0,14.0,75.0,1213.0,Light snow,1.0,0.0,2022-02-05 15:00,59.25,-105.830001831055
10514,13006647,5.4,4.3,5.8,47.9,1027.1,0.0,82.6,10.0,56.3,1003.0,Partly cloudy,1.0,0.0,2022-02-05 15:00,27.5499992370605,109.959999084473
10515,13006980,27.7,30.8,1.4,168.0,1012.9,0.1,73.8,10.0,80.9,1063.0,Patchy rain possible,6.0,1.0,2022-02-05 15:00,0.5,-76.5199966430664
10516,13007313,28,28.4,6.8,180.0,1010.2,0.0,74.0,10.0,0.0,1000.0,Sunny,7.0,1.0,2022-02-05 15:00,13.7200002670288,-89.7099990844727
10517,13007646,6,2.35,29.9,230.0,1017.9,0.1,65.0,10.0,50.0,1003.0,Partly cloudy,2.0,1.0,2022-02-05 15:00,51.0200004577637,7.55000019073486
10518,13007979,11.3,10.8,6.8,331.1,1015.8,0.0,74.9,10.0,2.2,1000.0,Clear,1.0,0.0,2022-02-05 15:00,29.4500007629395,77.3099975585938
10519,13008312,25,28.09,19.1,230.0,1009.1,0.6,94.0,8.0,25.0,1003.0,Partly cloudy,1.0,0.0,2022-02-05 15:00,-6.5,106.75
10520,13008645,0.1,-1.8,5.8,202.6,1037.0,0.0,57.9,10.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,28.7000007629395,-100.519996643066
10521,13008978,18,18.0,16.9,10.0,1021.0,0.0,68.0,8.0,0.0,1000.0,Sunny,5.0,1.0,2022-02-05 15:00,33.6100006103516,-7.13000011444092
10522,13009311,22.5,23.4,15.8,338.8,1017.3,0.0,29.5,10.0,29.8,1003.0,Partly cloudy,6.0,1.0,2022-02-05 15:00,29.7000007629395,-9.72999954223633
10523,13009644,-10.2,-16.6,13.7,219.0,1033.0,0.0,85.2,10.0,63.4,1006.0,Cloudy,1.0,0.0,2022-02-05 15:00,56.0699996948242,85.620002746582
10524,13009977,-34.8,-41.5,5.4,192.7,1027.0,0.0,100.0,0.0,100.0,1147.0,Freezing fog,1.0,0.0,2022-02-05 15:00,64.620002746582,112.480003356934
10525,13010310,-26.8,-32.6,5.8,195.6,1030.7,0.0,100.0,0.0,100.0,1147.0,Freezing fog,1.0,0.0,2022-02-05 15:00,61.0,119.269996643066
10526,13010643,-1,-2.91,11.2,240.0,989.2,0.0,74.0,10.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,61.25,14.0299997329712
10527,13010976,-1,-5.74,11.2,240.0,989.2,0.0,74.0,10.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,60.5200004577637,14.2200002670288
10528,13011309,13.7,12.4,15.8,302.2,1016.3,0.0,49.6,10.0,4.0,1000.0,Clear,1.0,0.0,2022-02-05 15:00,35.3199996948242,40.1199989318848
10529,13011642,-6.8,-10.7,7.9,275.6,1017.6,0.0,93.6,10.0,53.9,1003.0,Partly cloudy,1.0,0.0,2022-02-05 15:00,48.1300010681152,38.9300003051758
10530,13011975,2,-0.57,22.0,30.0,1027.8,0.0,51.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,34.4500007629395,-82.9199981689453
10531,13012308,-15,-20.82,0.0,194.4,1032.5,0.0,79.0,16.0,100.0,1009.0,Overcast,2.0,1.0,2022-02-05 15:00,41.25,-89.9199981689453
10532,13012641,-13.9,-17.86,13.0,250.0,1033.5,0.0,69.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,40.7900009155273,-89.4300003051758
10533,13012974,-12.2,-16.51,6.8,250.0,1033.5,0.0,73.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,39.8300018310547,-86.3000030517578
10534,13013307,-6.7,-12.62,15.1,180.0,1031.2,0.0,71.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,37.4300003051758,-95.6900024414063
10535,13013640,-8,-8.0,0.0,0.0,1031.8,0.0,73.0,16.0,0.0,1000.0,Sunny,1.0,1.0,2022-02-05 15:00,42.9300003051758,-83.629997253418
10536,13013973,-15,-24.44,31.0,150.0,1008.5,0.7,78.0,4.0,100.0,1030.0,Mist,1.0,1.0,2022-02-05 15:00,48.7799987792969,-96.9499969482422
10537,13014306,-15,-25.09,31.0,150.0,1008.5,0.0,78.0,4.0,100.0,1030.0,Mist,1.0,1.0,2022-02-05 15:00,47.9300003051758,-97.0199966430664
10538,13014639,-14,-22.7,20.2,150.0,1020.3,0.0,66.0,16.0,0.0,1000.0,Sunny,1.0,1.0,2022-02-05 15:00,44.8600006103516,-93.0299987792969
10539,13014972,-9,-13.97,6.1,270.0,1030.5,0.0,85.0,3.2,75.0,1213.0,Light snow,1.0,1.0,2022-02-05 15:00,40.75,-79.5699996948242
10540,13015305,-9,-16.27,9.0,290.0,1027.4,0.0,67.0,16.0,75.0,1003.0,Partly cloudy,2.0,1.0,2022-02-05 15:00,40.6800003051758,-77.629997253418
10541,13015638,-5,-9.53,11.2,350.0,1034.5,0.0,65.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,36.1199989318848,-87.2399978637695
10542,13015971,-2.8,-6.98,6.8,340.0,1034.9,0.0,92.0,16.0,25.0,1003.0,Partly cloudy,2.0,1.0,2022-02-05 15:00,35.9700012207031,-87.120002746582
10543,13016304,-3.3,-9.43,19.1,320.0,1029.8,0.0,49.0,16.0,75.0,1003.0,Partly cloudy,2.0,1.0,2022-02-05 15:00,38.8800010681152,-78.5100021362305
10544,13016637,-2.2,-7.87,20.2,300.0,1029.5,0.0,48.0,16.0,50.0,1003.0,Partly cloudy,2.0,1.0,2022-02-05 15:00,38.6599998474121,-78.4499969482422
10545,13016970,1.7,-3.07,28.1,350.0,1029.1,0.0,43.0,16.0,75.0,1003.0,Partly cloudy,2.0,1.0,2022-02-05 15:00,36.7200012207031,-79.9199981689453
10546,13017303,-1.1,-3.19,0.0,0.0,1030.1,0.0,85.0,16.0,100.0,1009.0,Overcast,1.0,0.0,2022-02-05 15:00,48.1399993896484,-119.680000305176
10547,13017636,-15,-22.63,22.0,170.0,1024.4,0.0,72.0,4.8,100.0,1213.0,Light snow,1.0,1.0,2022-02-05 15:00,44.3600006103516,-91.3099975585938
10548,13017969,-12.1,-16.2,11.2,170.0,1029.5,0.0,68.0,16.0,100.0,1009.0,Overcast,1.0,1.0,2022-02-05 15:00,43.1800003051758,-88.9700012207031
10549,13018302,-6,-11.84,24.1,320.0,1022.0,0.0,68.0,16.0,75.0,1003.0,Partly cloudy,2.0,1.0,2022-02-05 15:00,41.5099983215332,-73.6100006103516
10550,13018635,15.8,15.8,8.6,176.1,1020.4,0.0,59.9,10.0,13.2,1000.0,Clear,1.0,0.0,2022-02-05 15:00,-37.0499992370605,143.729995727539
10551,13018968,-17.8,-24.91,4.0,270.0,1024.8,0.0,68.0,10.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,46.2000007629395,-74.5999984741211
10552,13019301,7.2,7.1,3.6,322.8,1027.6,0.0,84.4,10.0,73.4,1006.0,Cloudy,1.0,0.0,2022-02-05 15:00,27.3199996948242,117.48999786377
10553,13019634,5.9,4.4,7.2,37.9,1028.4,0.0,81.8,10.0,100.0,1009.0,Overcast,1.0,0.0,2022-02-05 15:00,27.2600002288818,111.480003356934
10554,13019967,11.8,11.1,7.9,317.0,1015.8,0.0,73.3,10.0,1.8,1000.0,Clear,1.0,0.0,2022-02-05 15:00,29.6900005340576,77.6699981689453
10555,13020300,19.8,19.8,7.2,51.6,1013.7,0.0,20.1,10.0,0.0,1000.0,Clear,1.0,0.0,2022-02-05 15:00,19.6900005340576,78.5400009155273
10556,13020633,25,27.89,4.0,340.0,1008.1,0.9,79.0,10.0,25.0,1003.0,Partly cloudy,1.0,0.0,2022-02-05 15:00,-2.59999990463257,140.619995117188
10557,13020966,-15.1,-23.2,15.5,129.4,1033.3,0.0,81.3,10.0,0.0,1000.0,Clear,1.0,0.0,2022-02-05 15:00,51.0200004577637,79.2799987792969
10558,13021299,-8.6,-16.5,22.3,300.6,1027.4,0.0,67.2,10.0,23.4,1000.0,Clear,1.0,0.0,2022-02-05 15:00,36.2200012207031,128.0
10559,13021632,23.9,23.1,27.0,4.7,1017.2,0.0,16.3,10.0,0.0,1000.0,Sunny,6.0,1.0,2022-02-05 15:00,18.5499992370605,31.8500003814697
10560,13021965,3,-1.75,19.1,280.0,1013.9,0.0,70.0,10.0,0.0,1000.0,Sunny,1.0,1.0,2022-02-05 15:00,50.25,23.6299991607666
10561,13022298,2.8,0.37,11.2,300.0,1027.8,0.0,50.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,34.3600006103516,-82.9300003051758
10562,13022631,-3.9,-9.81,25.9,180.0,1028.1,0.0,50.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,39.7700004577637,-94.9199981689453
10563,13022964,-9.4,-12.9,11.2,250.0,1030.1,0.0,80.0,11.0,25.0,1003.0,Partly cloudy,1.0,1.0,2022-02-05 15:00,40.5499992370605,-81.9199981689453
10564,13023297,-16.1,-21.95,24.1,190.0,1029.1,0.0,79.0,16.0,25.0,1003.0,Partly cloudy,1.0,1.0,2022-02-05 15:00,42.689998626709,-90.0999984741211
10565,13023630,-10.6,-18.5,22.0,310.0,1027.1,0.0,55.0,16.0,0.0,1000.0,Sunny,1.0,1.0,2022-02-05 15:00,42.1100006103516,-76.2399978637695
10566,13023963,13.9,12.8,14.8,106.0,1022.7,0.0,79.5,10.0,9.7,1000.0,Clear,1.0,0.0,2022-02-05 15:00,-38.3800010681152,143.600006103516
10567,13024296,9,7.12,6.8,310.0,1014.9,0.0,50.0,10.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,43.560001373291,27.8299999237061
10568,13024629,10.1,9.4,6.8,353.8,1016.1,0.0,85.5,10.0,4.8,1000.0,Clear,1.0,0.0,2022-02-05 15:00,30.9099998474121,75.8399963378906
10569,13024962,10.2,9.5,6.8,330.4,1016.0,0.0,83.9,10.0,5.1,1000.0,Clear,1.0,0.0,2022-02-05 15:00,30.7000007629395,76.2200012207031
10570,13025295,15.7,15.7,4.7,120.5,1014.4,0.0,28.5,10.0,0.0,1000.0,Clear,1.0,0.0,2022-02-05 15:00,19.8999996185303,83.1699981689453
10571,13025628,9.5,9.4,4.3,77.7,1018.2,0.1,75.6,10.0,84.0,1063.0,Patchy rain possible,2.0,1.0,2022-02-05 15:00,43.4700012207031,11.8500003814697
10572,13025961,14,12.07,16.9,300.0,1020.0,0.0,67.0,10.0,75.0,1003.0,Partly cloudy,4.0,1.0,2022-02-05 15:00,40.7299995422363,8.5600004196167
10573,13026294,-5.1,-8.4,7.2,326.2,1007.4,0.0,96.8,2.0,100.0,1030.0,Mist,1.0,0.0,2022-02-05 15:00,53.1199989318848,46.5999984741211
10574,13026627,1.2,-4.0,21.6,285.8,1012.2,1.0,98.3,2.0,100.0,1225.0,Heavy snow,1.0,1.0,2022-02-05 15:00,49.9000015258789,28.5799999237061
10575,13026960,4.9,3.34,13.0,20.0,1023.4,0.0,31.0,16.0,0.0,1000.0,Sunny,3.0,1.0,2022-02-05 15:00,33.9500007629395,-117.449996948242
10576,13027293,-13.9,-20.35,20.2,160.0,1027.8,0.0,69.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,41.9300003051758,-91.4499969482422
10577,13027626,-14.4,-20.41,15.1,170.0,1031.5,0.0,75.0,16.0,100.0,1009.0,Overcast,2.0,1.0,2022-02-05 15:00,41.310001373291,-90.1900024414063
10578,13027959,-14.3,-18.75,6.1,250.0,1033.2,0.0,75.0,16.0,0.0,1000.0,Sunny,1.0,1.0,2022-02-05 15:00,39.6100006103516,-86.1100006103516
10579,13028292,-6.7,-10.85,6.1,330.0,1033.2,0.0,77.0,16.0,75.0,1003.0,Partly cloudy,2.0,1.0,2022-02-05 15:00,38.2299995422363,-85.3600006103516
10580,13028625,-3.3,-8.03,13.0,190.0,1030.5,0.0,71.0,10.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,36.1100006103516,-96.9400024414063
10581,13028958,-7.2,-13.57,25.9,290.0,1027.8,0.0,59.0,16.0,75.0,1003.0,Partly cloudy,1.0,1.0,2022-02-05 15:00,41.5299987792969,-77.4499969482422
10582,13029291,2.5,-0.96,0.0,0.0,1028.4,0.0,45.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,35.0999984741211,-81.1699981689453
10583,13029624,-1,-4.43,0.0,44.7,1032.2,0.0,50.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,35.7299995422363,-84.3199996948242
10584,13029957,-17.2,-22.9,0.0,0.0,1028.8,0.0,83.0,10.0,100.0,1009.0,Overcast,1.0,1.0,2022-02-05 15:00,43.5400009155273,-89.3499984741211
10585,13030290,-3.3,-9.25,19.1,320.0,1030.7,0.0,49.0,16.0,75.0,1003.0,Partly cloudy,2.0,1.0,2022-02-05 15:00,39.4500007629395,-78.9700012207031
10586,13030623,18,18.0,24.1,320.0,1021.0,0.0,49.0,10.0,50.0,1003.0,Partly cloudy,5.0,1.0,2022-02-05 15:00,35.0200004577637,-1.47000002861023
10587,13030956,27.7,32.1,8.6,318.9,1010.7,0.7,82.9,10.0,83.1,1240.0,Light rain shower,6.0,1.0,2022-02-05 15:00,-15.7200002670288,-63.0999984741211
10588,13031289,30.9,33.8,10.8,80.8,1011.0,0.3,54.7,10.0,50.8,1240.0,Light rain shower,7.0,1.0,2022-02-05 15:00,-4.32000017166138,-40.7099990844727
10589,13031622,30.4,34.1,4.7,62.1,1010.9,1.3,61.4,10.0,70.0,1240.0,Light rain shower,7.0,1.0,2022-02-05 15:00,-7.53000020980835,-46.0400009155273
10590,13031955,2.6,-0.1,9.7,94.6,1032.8,0.0,52.0,10.0,45.2,1003.0,Partly cloudy,1.0,0.0,2022-02-05 15:00,32.6699981689453,110.76000213623
10591,13032288,6,2.03,29.9,230.0,1017.9,0.0,65.0,10.0,50.0,1003.0,Partly cloudy,2.0,1.0,2022-02-05 15:00,51.3800010681152,7.69999980926514
10592,13032621,27,27.3,5.4,46.9,1010.2,0.0,45.4,10.0,9.7,1000.0,Clear,1.0,0.0,2022-02-05 15:00,11.460000038147,77.4400024414063
10593,13032954,3,-2.27,19.1,280.0,1024.0,0.0,56.0,10.0,50.0,1003.0,Partly cloudy,1.0,0.0,2022-02-05 15:00,33.310001373291,129.889999389648
10594,13033287,4,-0.47,24.1,220.0,1019.0,0.7,60.0,10.0,25.0,1003.0,Partly cloudy,2.0,1.0,2022-02-05 15:00,50.0999984741211,18.5499992370605
10595,13033620,2,-3.02,29.9,250.0,1015.9,0.6,80.0,10.0,25.0,1003.0,Partly cloudy,2.0,1.0,2022-02-05 15:00,50.0099983215332,18.4599990844727
10596,13033953,-6.8,-13.2,16.9,164.0,990.3,0.2,87.9,5.0,100.0,1219.0,Moderate snow,1.0,0.0,2022-02-05 15:00,67.5699996948242,30.3999996185303
10597,13034286,-10,-14.13,6.8,170.0,1010.8,0.0,92.0,10.0,0.0,1000.0,Clear,1.0,0.0,2022-02-05 15:00,51.7700004577637,36.1699981689453
10598,13034619,-6.3,-12.21,0.0,0.0,1027.8,0.0,65.0,16.0,0.0,1000.0,Clear,1.0,0.0,2022-02-05 15:00,37.3800010681152,126.919998168945
10599,13034952,0.6,-3.56,22.0,320.0,1028.1,0.0,43.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,33.9500007629395,-83.3199996948242
10600,13035285,-13.9,-21.69,20.2,160.0,1027.8,0.0,69.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,42.4700012207031,-92.2799987792969
10601,13035618,-16,-23.74,24.1,160.0,1026.4,0.0,78.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,42.1500015258789,-92.0199966430664
10602,13035951,-12,-20.03,33.1,170.0,1023.0,0.0,72.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,41.6699981689453,-93.6999969482422
10603,13036284,-10.2,-17.02,24.1,170.0,1028.4,0.0,62.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,41.4099998474121,-92.9700012207031
10604,13036617,-13,-18.29,11.2,230.0,1032.5,0.0,72.0,16.0,0.0,1000.0,Sunny,1.0,1.0,2022-02-05 15:00,40.6500015258789,-86.1500015258789
10605,13036950,-11,-13.03,4.0,140.0,1031.8,0.0,92.0,14.0,0.0,1000.0,Sunny,1.0,1.0,2022-02-05 15:00,42.6599998474121,-83.1500015258789
10606,13037283,-6.6,-8.41,6.8,150.0,1030.5,0.0,74.0,16.0,100.0,1009.0,Overcast,1.0,1.0,2022-02-05 15:00,42.3300018310547,-85.5699996948242
10607,13037616,-14,-24.13,16.9,140.0,1020.3,0.0,72.0,16.0,100.0,1009.0,Overcast,1.0,1.0,2022-02-05 15:00,44.3199996948242,-93.9599990844727
10608,13037949,-5.6,-11.35,25.9,190.0,1028.8,0.0,60.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,39.4000015258789,-94.5699996948242
10609,13038282,1.1,-4.35,15.1,360.0,1028.1,0.0,45.0,16.0,50.0,1003.0,Partly cloudy,2.0,1.0,2022-02-05 15:00,35.8199996948242,-80.25
10610,13038615,-12.2,-18.43,13.0,250.0,1031.5,0.0,76.0,14.0,75.0,1003.0,Partly cloudy,1.0,1.0,2022-02-05 15:00,41.0200004577637,-83.6699981689453
10611,13038948,-10.6,-15.46,11.2,330.0,1032.8,0.0,80.0,4.8,75.0,1213.0,Light snow,2.0,1.0,2022-02-05 15:00,39.3400001525879,-84.3199996948242
10612,13039281,0,-4.76,22.0,350.0,1032.2,0.0,55.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,35.0699996948242,-85.0599975585938
10613,13039614,5.6,5.2,0.0,0.0,1035.2,0.0,92.0,16.0,100.0,1009.0,Overcast,1.0,0.0,2022-02-05 15:00,46.9000015258789,-122.290000915527
10614,13039947,-15.9,-20.8,6.8,235.2,1026.4,0.0,86.0,10.0,100.0,1009.0,Overcast,1.0,0.0,2022-02-05 15:00,43.3400001525879,125.300003051758
10615,13040280,22.6,24.8,30.6,58.8,1020.3,0.2,78.2,10.0,92.6,1240.0,Light rain shower,1.0,0.0,2022-02-05 15:00,18.6700000762939,110.470001220703
10616,13040613,4,-0.26,24.1,220.0,1019.0,0.2,60.0,10.0,25.0,1003.0,Partly cloudy,2.0,1.0,2022-02-05 15:00,49.4500007629395,17.4500007629395
10617,13041279,-18.1,-21.9,4.7,149.0,1020.7,0.0,98.2,0.0,100.0,1147.0,Freezing fog,1.0,0.0,2022-02-05 15:00,62.9000015258789,108.5
10618,13041612,-5,-8.3,7.2,273.5,1017.9,0.0,92.9,10.0,60.2,1003.0,Partly cloudy,1.0,0.0,2022-02-05 15:00,48.0299987792969,38.1500015258789
10619,13041945,-14,-20.21,22.0,160.0,1029.1,0.0,78.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,41.7799987792969,-91.1399993896484
10620,13042278,-12.2,-14.66,11.2,270.0,1032.2,0.0,66.0,16.0,50.0,1003.0,Partly cloudy,2.0,1.0,2022-02-05 15:00,42.0,-88.1500015258789
10621,13042611,-10,-15.54,0.0,0.0,1031.5,0.0,79.0,16.0,0.0,1000.0,Sunny,1.0,1.0,2022-02-05 15:00,41.0800018310547,-85.6600036621094
10622,13042944,-12.2,-16.12,6.8,250.0,1033.5,0.0,73.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,39.7299995422363,-86.2699966430664
10623,13043277,-12.2,-17.35,6.8,250.0,1033.5,0.0,73.0,16.0,0.0,1000.0,Sunny,1.0,1.0,2022-02-05 15:00,39.2000007629395,-85.5599975585938
10624,13043610,-8.3,-11.63,9.0,160.0,1031.2,0.0,76.0,8.0,100.0,1030.0,Mist,1.0,1.0,2022-02-05 15:00,42.0,-83.9499969482422
10625,13043943,-10,-15.03,13.0,150.0,1032.2,0.0,58.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,39.1800003051758,-91.8399963378906
10626,13044276,-7.8,-10.87,15.1,310.0,1032.2,0.0,80.0,14.0,75.0,1003.0,Partly cloudy,1.0,1.0,2022-02-05 15:00,40.2999992370605,-81.5800018310547
10627,13044609,-5.6,-10.55,15.1,180.0,1031.5,0.0,71.0,16.0,0.0,1000.0,Sunny,1.0,1.0,2022-02-05 15:00,36.9099998474121,-94.8899993896484
10628,13044942,-10,-14.6,15.1,290.0,1030.5,0.0,80.0,6.4,75.0,1213.0,Light snow,1.0,1.0,2022-02-05 15:00,40.9799995422363,-80.3199996948242
10629,13045275,4,-0.64,16.9,20.0,1028.4,0.0,41.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,34.9199981689453,-81.9499969482422
