50.2,-7.7,284.48,1031.0,84.0,281.88,0.21,100.0,11.08,299.0,13.33,0.5785573,2379962.28
50.2,-7.6,284.48,1031.0,84.0,281.88,0.21,100.0,10.96,299.0,13.34,0.60619646,2385322.56
50.2,-7.5,284.47,1031.0,84.0,281.87,0.22,100.0,10.85,298.0,13.35,0.61154103,2390690.87
50.2,-7.4,284.46,1031.0,85.0,282.03,0.22,99.0,10.69,298.0,13.41,0.69963735,2423070.00
50.2,-7.3,284.44,1031.0,85.0,282.01,0.22,98.0,10.53,297.0,13.48,0.7408212,2461213.58
50.2,-7.2,284.43,1031.0,86.0,282.18,0.22,97.0,10.38,297.0,13.63,0.532719,2544293.41
50.2,-7.1,282.59,1031.0,86.0,280.37,0.22,95.0,10.25,296.0,13.88,0.6921279,2686878.48
50.2,-7.0,282.59,1031.0,87.0,280.54,0.22,93.0,10.12,296.0,14.13,0.578863,2834693.53
50.2,-6.9,282.59,1031.0,88.0,280.71,0.22,82.0,10.03,295.0,14.36,0.6268994,2975383.47
50.2,-6.8,282.59,1030.0,88.0,280.71,0.22,72.0,9.94,295.0,14.59,0.6077459,3120653.16
50.2,-6.7,282.59,1030.0,89.0,280.87,0.22,63.0,9.92,294.0,14.68,0.7441979,3178760.39
50.2,-6.6,282.9,1030.0,89.0,281.18,0.22,56.0,9.95,294.0,14.61,0.48299688,3133504.15
50.2,-6.5,282.89,1030.0,89.0,281.17,0.21,49.0,9.98,294.0,14.55,0.60624033,3095056.68
50.2,-6.4,282.87,1030.0,90.0,281.31,0.21,40.0,10.04,295.0,14.36,0.5549819,2975383.47
50.2,-6.3,282.83,1030.0,90.0,281.27,0.21,31.0,10.09,295.0,14.18,0.2822305,2864892.42
50.2,-6.2,282.9,1030.0,91.0,281.5,0.21,26.0,10.13,295.0,14,0.2778794,2757171.2
50.2,-6.1,282.89,1030.0,91.0,281.49,0.21,25.0,10.14,294.0,13.84,0.62514275,2663715.86
50.2,-6.0,282.88,1030.0,91.0,281.48,0.2,24.0,10.15,294.0,13.67,0.691435,2566759.45
50.2,-5.9,282.98,1029.0,100.0,282.98,0.2,90.0,9.77,300.0,13.65,0.29530776,2555509.98
50.2,-5.8,283.0,1029.0,100.0,283.0,0.2,90.0,9.77,300.0,13.65,0.65609837,2555509.98
50.2,-5.7,283.04,1029.0,100.0,283.04,0.2,90.0,9.77,300.0,13.65,0.5413836,2555509.98
50.2,-5.6,283.15,1029.0,100.0,283.15,0.2,90.0,9.77,300.0,13.65,0.61279535,2555509.98
50.2,-5.5,282.49,1029.0,100.0,282.49,0.18,90.0,9.77,300.0,13.65,0.4141556,2555509.98
50.2,-5.4,283.29,1029.0,93.0,282.21,0.18,75.0,5.66,240.0,13.65,0.52865654,2555509.98
50.2,-5.3,283.02,1029.0,93.0,281.94,0.18,75.0,5.66,240.0,13.65,0.5192814,2555509.98
50.2,-5.2,282.55,1029.0,93.0,281.48,0.18,75.0,5.66,240.0,13.65,0.75238365,2555509.98
50.2,-5.1,283.23,1029.0,93.0,282.15,0.18,75.0,5.66,240.0,13.65,0.34513322,2555509.98
50.2,-5.0,283.5,1029.0,90.0,281.93,0.09,86.0,8.32,300.0,14.45,0.4352428,3031678.67
50.2,-4.9,283.74,1029.0,90.0,282.17,0.09,90.0,8.68,301.0,14.54,0.46618152,3088679.50
50.2,-4.8,283.81,1029.0,89.0,282.07,0.09,94.0,9.04,301.0,14.64,0.53635544,3152846.71
50.2,-4.7,283.9,1029.0,89.0,282.16,0.09,96.0,9.28,302.0,14.69,0.548495,3185260.92
50.2,-4.6,283.95,1028.0,89.0,282.21,0.09,97.0,9.41,301.0,14.7,0.86706704,3191770.3
50.2,-4.5,284.0,1028.0,89.0,282.26,0.07,98.0,9.53,300.0,14.71,0.47986275,3198288.56
50.2,-4.4,284.05,1028.0,89.0,282.31,0.07,98.0,9.6,300.0,14.55,0.7477687,3095056.68
50.2,-4.3,284.09,1028.0,89.0,282.35,0.07,98.0,9.67,300.0,14.39,0.53685814,2994070.40
50.2,-4.2,284.14,1028.0,93.0,283.05,0.07,98.0,9.59,299.0,14.28,0.61756885,2925932.13
50.2,-4.1,284.18,1028.0,93.0,283.09,0.07,98.0,9.35,298.0,14.21,0.7255782,2883114.30
